symbol,name,category,interval,orb_duration,tp_multiplier,risk_per_trade,total_trades,win_rate,profit_factor,return_pct,max_drawdown,total_pnl
MSFT,Microsoft,stocks,5m,15,0.5,0.01,83,0.6626506024096386,0.896702457924326,-1.8103781882321348,-413.1299953613116,-181.03781882321374
GOOGL,Google,stocks,5m,15,0.5,0.01,73,0.5616438356164384,0.5897378055782798,-11.238951067627005,-1560.0779058471746,-1123.8951067627047
AMZN,Amazon,stocks,5m,15,0.5,0.01,73,0.6027397260273972,0.8011237754714728,-4.5498662885742664,-981.3737730712935,-454.98662885742453
TSLA,Tesla,stocks,5m,15,0.5,0.01,74,0.7297297297297297,1.3274652266550966,6.682442841797111,-824.6636174316326,668.2442841797043
SPY,S&P 500 ETF,stocks,5m,15,0.5,0.01,86,0.7790697674418605,1.7913459041371451,3.7164220292970276,-119.77305390624679,371.64220292970276
QQQ,Nasdaq ETF,stocks,5m,15,0.5,0.01,82,0.7682926829268293,1.6721024422735724,5.0132039394531605,-139.22672226561963,501.32039394532967
MNQ=F,Micro Nasdaq,futures,5m,15,0.5,0.02,60,0.8,1.7708644102370168,9.281225999999734,-231.00040000000445,928.1225999999733
NQ=F,Nasdaq Futures,futures,5m,15,0.5,0.02,60,0.8166666666666667,1.9934276233779025,10.776227999999756,-231.50020000000222,1077.6227999999755
EURUSD=X,EUR/USD,forex,5m,15,0.5,0.02,88,0.8181818181818182,1.679217852773583,1.286101161338811,-35.02540909099656,128.61011613388558
GC=F,Gold,commodities,5m,15,0.5,0.02,58,0.8448275862068966,2.368306483651972,3.6479614746092737,-53.45183945312783,364.7961474609274
GLD,Gold ETF,commodities,5m,15,0.5,0.02,75,0.8133333333333334,1.9518909673144447,4.1343844128419915,-72.49278046874679,413.43844128420466
AAPL,Apple,stocks,5m,15,0.5,0.02,81,0.5802469135802469,0.6356038057428409,-11.42368984423836,-1091.3549162231566,-1142.3689844238402
MSFT,Microsoft,stocks,5m,15,0.5,0.02,83,0.6626506024096386,0.8399672779682037,-3.027152354980171,-529.6274193603344,-302.7152354980179
GOOGL,Google,stocks,5m,15,0.5,0.02,73,0.5616438356164384,0.498506809327852,-18.09466504504404,-2295.0154518554764,-1809.4665045044055
AMZN,Amazon,stocks,5m,15,0.5,0.02,73,0.6027397260273972,0.7763027263391251,-6.184281278564431,-1196.0219932251023,-618.4281278564488
TSLA,Tesla,stocks,5m,15,0.5,0.02,74,0.7297297297297297,1.2516523101456118,9.287357057861609,-1594.3202555663922,928.7357057861616
SPY,S&P 500 ETF,stocks,5m,15,0.5,0.02,86,0.7790697674418605,1.7913459041371451,3.7164220292970276,-119.77305390624679,371.64220292970276
QQQ,Nasdaq ETF,stocks,5m,15,0.5,0.02,82,0.7682926829268293,1.6721024422735724,5.0132039394531605,-139.22672226561963,501.32039394532967
MNQ=F,Micro Nasdaq,futures,15m,15,2.0,0.01,36,0.4166666666666667,1.2336030167887575,5.512456999999522,-498.50280000003113,551.2456999999522
NQ=F,Nasdaq Futures,futures,15m,15,2.0,0.01,36,0.4444444444444444,1.515155724863412,11.002458999999543,-490.50280000003113,1100.2458999999544
EURUSD=X,EUR/USD,forex,15m,15,2.0,0.01,58,0.5172413793103449,1.363369081723812,1.6665807008858429,-102.39429188899788,166.65807008858275
GC=F,Gold,commodities,15m,15,2.0,0.01,22,0.5,1.8742481660805728,3.4629452539061094,-111.90181406250485,346.29452539061185
GLD,Gold ETF,commodities,15m,15,2.0,0.01,58,0.4827586206896552,1.659877748323182,7.145772697754254,-173.7494732910004,714.5772697754346
AAPL,Apple,stocks,15m,15,2.0,0.01,65,0.2,0.5573402708104941,-17.811310594970873,-2108.029826440441,-1781.131059497082
MSFT,Microsoft,stocks,15m,15,2.0,0.01,60,0.3,0.8111974786308604,-5.207739226562225,-1131.0105671874735,-520.7739226562157
GOOGL,Google,stocks,15m,15,2.0,0.01,61,0.22950819672131148,0.5730629311535638,-16.70611763525396,-2131.2467905517697,-1670.6117635254022
AMZN,Amazon,stocks,15m,15,2.0,0.01,57,0.2982456140350877,0.8669692866705647,-4.467044549804832,-882.9031417724589,-446.70445498047917
TSLA,Tesla,stocks,15m,15,2.0,0.01,61,0.2459016393442623,0.6592389798294811,-14.609049421874662,-2510.219964697232,-1460.9049421874613
SPY,S&P 500 ETF,stocks,15m,15,2.0,0.01,67,0.3880597014925373,1.2835717494124408,3.5238311972659724,-366.5182584960785,352.3831197265955
QQQ,Nasdaq ETF,stocks,15m,15,2.0,0.01,66,0.2878787878787879,0.8062348396197312,-3.8444205380857417,-846.3818374999728,-384.44205380855374
MNQ=F,Micro Nasdaq,futures,15m,15,2.0,0.02,36,0.4166666666666667,1.2336030167887575,5.512456999999522,-498.50280000003113,551.2456999999522
NQ=F,Nasdaq Futures,futures,15m,15,2.0,0.02,36,0.4444444444444444,1.515155724863412,11.002458999999543,-490.50280000003113,1100.2458999999544
EURUSD=X,EUR/USD,forex,15m,15,2.0,0.02,58,0.5172413793103449,1.363369081723812,1.6665807008858429,-102.39429188899788,166.65807008858275
GC=F,Gold,commodities,15m,15,2.0,0.02,22,0.5,2.219610918387091,4.830946183593624,-111.90181406250485,483.09461835936145
GLD,Gold ETF,commodities,15m,15,2.0,0.02,58,0.4827586206896552,1.659877748323182,7.145772697754254,-173.7494732910004,714.5772697754346
AAPL,Apple,stocks,15m,15,2.0,0.02,65,0.2,0.5928437806578476,-19.592762688720956,-2374.4175535156382,-1959.276268872087
MSFT,Microsoft,stocks,15m,15,2.0,0.02,60,0.3,0.7952750927735077,-5.990429885253652,-1212.9498464843477,-599.0429885253556
GOOGL,Google,stocks,15m,15,2.0,0.02,61,0.22950819672131148,0.50989734089885,-24.550963687744286,-2912.7837694580217,-2455.0963687744274
AMZN,Amazon,stocks,15m,15,2.0,0.02,57,0.2982456140350877,0.9195690685629733,-3.3016545261232024,-1146.6837515869133,-330.1654526123182
